logical_ability,creativity_level,communication,leadership,problem_solving,teamwork,career,tech_skill_count,soft_skill_count
9,10,10,4,9,6,Software Engineer,4,3
1,8,2,3,1,2,Data Scientist,3,3
2,7,3,5,1,3,Web Developer,4,4
3,9,4,3,10,4,Data Scientist,3,2
1,7,7,9,2,8,Software Engineer,5,2
4,10,6,2,8,3,AI Engineer,5,3
10,1,6,6,5,7,Cloud Engineer,2,2
7,10,3,4,10,4,Cybersecurity Analyst,7,2
5,3,4,6,1,4,Cloud Engineer,6,4
5,9,8,6,10,8,AI Engineer,1,3
9,10,2,9,8,6,Cybersecurity Analyst,1,4
10,6,10,1,3,5,Cybersecurity Analyst,1,2
4,9,2,2,8,1,Game Developer,3,3
1,2,7,4,4,6,Cloud Engineer,1,1
6,8,9,3,3,5,UI/UX Designer,4,3
9,6,9,4,6,6,Mobile App Developer,5,3
5,5,1,5,10,2,Cloud Engineer,4,2
6,8,3,7,6,5,AI Engineer,5,1
6,9,9,10,10,10,Web Developer,2,2
3,9,2,7,6,4,Data Scientist,2,3
7,5,2,7,4,5,Software Engineer,2,3
9,6,7,5,10,5,Cloud Engineer,4,2
1,8,3,1,2,3,UI/UX Designer,6,3
8,2,2,5,2,3,System Administrator,1,4
10,8,5,2,10,4,UI/UX Designer,4,4
1,8,10,7,1,9,UI/UX Designer,5,1
9,4,1,5,1,2,UI/UX Designer,5,4
6,3,8,3,5,4,Software Engineer,6,3
10,1,1,10,8,4,UI/UX Designer,5,3
9,3,8,9,10,9,Cloud Engineer,4,1
1,2,8,8,5,8,Cloud Engineer,4,2
5,6,3,10,2,7,AI Engineer,1,3
3,9,8,4,6,6,System Administrator,4,1
5,6,1,1,8,1,Data Scientist,5,3
5,10,5,2,6,2,Game Developer,5,3
6,5,9,1,6,6,Data Scientist,3,2
10,6,3,8,7,5,UI/UX Designer,4,5
3,1,8,4,9,5,Mobile App Developer,2,2
2,5,3,2,8,3,Cybersecurity Analyst,5,2
9,2,5,3,8,5,AI Engineer,1,1
1,7,4,5,7,4,Data Scientist,6,2
7,6,10,9,6,8,Game Developer,6,1
10,5,10,9,1,8,UI/UX Designer,4,4
6,6,10,3,2,7,Game Developer,6,3
5,4,4,7,1,4,Cloud Engineer,4,2
9,2,2,8,7,4,Data Scientist,5,1
9,10,5,8,7,6,AI Engineer,4,3
4,9,5,6,10,5,Game Developer,2,4
3,7,10,3,4,7,AI Engineer,1,3
2,9,2,2,8,3,UI/UX Designer,3,1
1,6,10,7,6,8,Web Developer,2,2
10,2,9,9,5,10,Game Developer,3,2
9,6,5,6,4,4,AI Engineer,2,2
5,9,6,5,10,5,Cybersecurity Analyst,5,3
5,8,2,5,5,2,Software Engineer,4,2
10,9,8,4,6,7,UI/UX Designer,4,3
1,9,6,8,7,6,Data Scientist,3,2
2,2,4,4,1,5,Software Engineer,3,2
4,7,4,5,7,4,AI Engineer,3,1
5,9,10,10,6,10,Software Engineer,4,1
10,3,9,1,6,6,Game Developer,4,3
6,9,8,2,1,5,System Administrator,5,2
10,4,1,5,6,2,UI/UX Designer,3,3
10,8,1,7,8,5,Cloud Engineer,5,2
6,1,10,9,9,9,Software Engineer,5,3
6,5,7,9,4,8,Cybersecurity Analyst,3,2
6,1,9,1,5,4,System Administrator,4,1
3,4,10,4,4,7,Data Scientist,6,4
7,6,4,4,2,4,UI/UX Designer,2,2
3,1,5,3,8,5,System Administrator,3,3
5,1,1,6,2,3,Data Scientist,6,1
2,6,7,3,5,5,Mobile App Developer,4,2
9,3,3,3,10,2,Data Scientist,4,3
7,2,3,1,1,1,Cybersecurity Analyst,6,2
1,7,8,8,6,8,Data Scientist,1,4
9,5,7,1,6,4,Mobile App Developer,3,5
10,7,3,3,7,3,UI/UX Designer,3,3
9,2,10,5,9,8,Game Developer,5,4
6,2,10,8,5,10,Cybersecurity Analyst,3,3
3,10,2,4,5,3,Game Developer,3,1
9,8,10,1,6,6,Software Engineer,3,2
6,2,4,4,9,3,Cloud Engineer,1,2
5,7,9,6,1,6,System Administrator,4,2
1,9,9,9,5,8,Game Developer,3,4
10,9,4,5,6,4,Web Developer,2,3
3,9,8,4,2,6,Cybersecurity Analyst,3,1
10,8,10,2,1,7,Game Developer,5,3
7,4,4,7,4,5,System Administrator,4,2
1,10,10,5,4,8,Software Engineer,3,1
3,9,8,7,2,6,Software Engineer,4,2
8,2,7,3,5,4,Mobile App Developer,4,1
10,8,7,6,6,6,Cybersecurity Analyst,1,1
7,9,2,8,3,4,Mobile App Developer,3,2
1,3,2,8,2,5,Software Engineer,3,2
8,2,10,6,10,9,UI/UX Designer,4,1
2,4,9,6,8,7,AI Engineer,5,3
3,7,9,1,7,6,Cybersecurity Analyst,5,4
3,2,6,6,1,7,Mobile App Developer,6,1
5,4,6,10,10,8,Web Developer,6,3
9,10,6,4,1,4,Cloud Engineer,6,2
10,8,2,2,4,3,Web Developer,3,2
3,6,2,10,4,6,Cybersecurity Analyst,4,1
4,3,7,7,8,7,AI Engineer,4,3
1,10,10,10,2,9,Software Engineer,2,2
4,4,1,9,4,5,Cybersecurity Analyst,4,1
1,9,2,8,1,4,System Administrator,5,1
2,7,2,2,2,1,Cloud Engineer,5,4
6,9,8,7,4,6,Data Scientist,5,3
4,10,8,1,10,3,Mobile App Developer,4,3
9,3,5,9,1,8,Data Scientist,5,2
5,1,6,5,7,6,AI Engineer,2,4
8,5,4,7,5,4,Mobile App Developer,3,3
5,7,10,5,1,8,Cybersecurity Analyst,3,2
9,6,7,2,8,3,Software Engineer,4,3
5,4,10,8,4,9,Cloud Engineer,2,3
7,4,6,3,2,5,Mobile App Developer,3,4
10,5,10,8,8,10,Game Developer,2,2
7,10,4,5,3,3,Data Scientist,5,3
2,6,7,2,7,4,Game Developer,2,4
2,5,4,5,2,5,Data Scientist,4,3
6,3,8,4,9,6,Software Engineer,4,3
2,4,1,9,6,6,Software Engineer,3,1
7,6,10,2,6,7,UI/UX Designer,3,2
9,4,3,9,6,5,Cloud Engineer,5,3
7,8,10,4,6,7,System Administrator,3,2
9,1,10,10,9,9,UI/UX Designer,4,4
2,1,6,6,9,6,Mobile App Developer,5,3
6,1,6,9,7,6,Cloud Engineer,4,3
5,6,4,5,9,4,Data Scientist,2,2
6,4,3,5,3,3,UI/UX Designer,6,2
7,3,6,2,5,5,Software Engineer,5,1
10,7,9,6,10,6,AI Engineer,6,4
4,10,2,2,4,1,Game Developer,4,1
10,8,7,8,1,6,Software Engineer,4,2
3,7,10,3,10,6,Cloud Engineer,3,2
7,8,10,3,3,7,System Administrator,2,3
6,10,4,1,4,3,AI Engineer,2,2
7,4,7,2,10,5,Game Developer,2,3
5,9,2,5,2,3,Software Engineer,3,2
6,3,9,5,7,6,AI Engineer,6,3
3,3,5,7,2,7,Cloud Engineer,2,2
10,7,3,2,9,1,Mobile App Developer,6,3
2,2,3,4,9,2,AI Engineer,6,2
8,7,10,5,10,7,UI/UX Designer,5,3
6,10,9,9,10,10,Cloud Engineer,5,4
3,10,6,2,5,3,Game Developer,4,2
7,1,6,4,4,4,Cloud Engineer,3,4
2,1,1,9,4,6,AI Engineer,4,3
10,10,3,6,7,5,Cybersecurity Analyst,4,3
10,9,8,3,3,5,Software Engineer,3,3
3,4,6,7,5,7,Software Engineer,6,2
2,5,8,10,7,10,Data Scientist,5,4
5,1,1,8,10,5,Web Developer,4,2
6,8,10,6,1,7,Web Developer,5,3
9,9,9,2,2,5,Game Developer,2,3
10,7,6,10,5,7,Cybersecurity Analyst,7,2
5,3,3,10,5,7,Cloud Engineer,3,3
6,8,3,2,3,3,Game Developer,5,4
8,5,9,6,3,6,UI/UX Designer,4,3
2,7,10,10,8,9,Cybersecurity Analyst,3,3
9,9,3,3,3,3,AI Engineer,3,2
9,8,6,1,4,4,UI/UX Designer,4,3
7,9,7,7,5,6,System Administrator,2,1
3,8,4,10,3,8,Data Scientist,2,3
9,4,7,1,2,4,Cybersecurity Analyst,2,4
10,5,4,2,6,3,AI Engineer,6,3
7,3,1,10,9,6,Game Developer,3,1
4,1,6,6,1,5,Software Engineer,3,2
3,9,3,2,9,3,Web Developer,3,3
4,9,10,8,1,10,Game Developer,4,1
9,6,9,1,7,4,Software Engineer,4,3
6,3,4,10,10,7,Mobile App Developer,4,1
9,1,3,7,3,6,UI/UX Designer,6,1
6,3,9,1,5,4,Data Scientist,2,3
7,8,4,8,1,6,Cybersecurity Analyst,3,2
5,1,4,3,7,2,Software Engineer,1,3
10,8,5,7,2,6,UI/UX Designer,4,2
7,5,9,5,1,8,AI Engineer,3,2
10,3,6,8,3,7,Game Developer,3,4
10,6,5,9,7,6,System Administrator,6,4
1,2,9,3,8,5,AI Engineer,1,1
5,7,4,4,8,3,Cloud Engineer,1,1
6,2,5,1,4,3,Cloud Engineer,1,2
6,7,5,10,5,7,AI Engineer,3,2
6,4,2,8,6,4,Software Engineer,1,2
7,3,10,7,8,9,Cybersecurity Analyst,5,2
6,2,8,7,7,6,Web Developer,3,2
5,8,4,9,7,5,UI/UX Designer,5,3
8,1,5,2,7,4,Cloud Engineer,4,1
5,1,6,3,7,5,Cybersecurity Analyst,3,5
10,10,6,1,1,4,Game Developer,2,3
9,10,1,1,2,2,Mobile App Developer,3,4
7,5,1,7,2,5,Data Scientist,4,3
8,6,6,9,10,6,AI Engineer,2,2
1,2,10,6,10,7,Cybersecurity Analyst,3,2
9,1,1,8,5,3,Software Engineer,3,3
10,3,3,9,7,6,Web Developer,7,2
5,3,10,4,3,7,Cloud Engineer,4,1
6,5,7,6,4,5,Cybersecurity Analyst,4,3
2,2,7,10,10,8,Software Engineer,5,4
9,2,1,1,9,2,UI/UX Designer,4,3
9,3,5,2,2,2,Software Engineer,2,5
6,2,9,7,6,7,UI/UX Designer,6,2
1,2,3,4,7,3,Software Engineer,3,3
5,3,8,5,2,5,Game Developer,5,5
5,1,10,5,2,8,Software Engineer,4,3
7,6,7,3,6,6,Cybersecurity Analyst,2,2
2,5,9,8,6,7,System Administrator,4,3
1,4,2,3,9,3,AI Engineer,3,3
6,7,9,5,7,6,Cybersecurity Analyst,3,3
1,9,8,6,7,8,Cybersecurity Analyst,2,3
2,5,1,10,8,5,Cybersecurity Analyst,7,3
7,10,2,2,2,3,AI Engineer,5,1
1,10,1,2,6,1,Software Engineer,3,1
2,9,1,5,4,3,Mobile App Developer,3,2
7,1,7,8,1,6,Game Developer,6,4
5,9,1,3,7,1,Data Scientist,1,3
10,10,5,2,7,2,UI/UX Designer,5,2
7,4,10,6,1,8,Cloud Engineer,4,2
8,4,10,10,1,10,Web Developer,5,3
5,7,7,2,7,3,Cybersecurity Analyst,6,2
10,1,9,10,5,9,Cloud Engineer,5,3
2,1,3,2,1,2,System Administrator,3,3
1,2,4,5,6,4,Data Scientist,3,2
10,7,10,8,8,8,Cybersecurity Analyst,4,1
6,9,7,1,10,5,AI Engineer,2,3
1,7,8,3,6,5,Cloud Engineer,5,2
10,4,3,10,7,5,Mobile App Developer,4,3
5,4,9,2,3,5,System Administrator,4,4
1,9,4,1,9,3,Cybersecurity Analyst,1,2
4,3,7,6,3,5,Game Developer,3,2
4,4,10,9,8,10,UI/UX Designer,2,4
6,3,6,3,10,3,System Administrator,4,3
1,7,6,4,8,6,Cybersecurity Analyst,3,3
4,8,9,3,3,7,Game Developer,5,3
5,2,4,3,9,2,UI/UX Designer,5,1
1,1,1,7,8,5,Data Scientist,2,4
8,5,1,9,10,6,Game Developer,2,4
7,2,3,10,4,6,Data Scientist,5,3
1,6,9,3,3,7,Cybersecurity Analyst,3,4
2,6,8,1,9,5,Data Scientist,2,3
6,7,6,9,8,7,UI/UX Designer,5,3
4,5,1,7,9,4,Mobile App Developer,2,1
2,2,3,4,5,2,Game Developer,4,5
7,7,5,4,4,4,Mobile App Developer,3,3
6,9,10,7,9,8,UI/UX Designer,2,1
1,9,6,9,1,7,Software Engineer,7,3
3,4,7,8,2,7,Web Developer,1,3
8,1,3,3,5,4,Mobile App Developer,4,3
9,2,8,3,4,6,Data Scientist,1,2
9,4,9,6,9,7,Web Developer,3,2
9,5,5,3,6,3,Cloud Engineer,4,4
10,1,4,8,9,6,Cybersecurity Analyst,2,5
10,1,3,5,2,3,Data Scientist,4,3
9,7,2,9,2,4,Mobile App Developer,3,2
9,6,1,9,8,6,Mobile App Developer,6,3
8,8,6,3,3,4,Software Engineer,5,3
1,5,9,2,6,6,Software Engineer,2,3
9,6,7,3,6,5,Data Scientist,2,3
6,7,7,9,10,9,Data Scientist,2,2
5,8,2,9,4,6,System Administrator,2,2
10,3,6,1,8,3,Cloud Engineer,4,2
6,4,6,7,4,5,Data Scientist,1,3
1,6,6,7,6,5,Cloud Engineer,4,4
6,8,1,9,7,6,AI Engineer,4,2
8,4,8,4,2,5,System Administrator,1,4
5,1,6,10,3,8,System Administrator,2,3
10,5,8,6,1,6,Data Scientist,3,1
9,8,8,5,4,6,UI/UX Designer,3,1
3,10,10,3,5,5,AI Engineer,4,3
2,1,9,5,9,6,Data Scientist,3,2
1,8,7,9,3,8,AI Engineer,2,2
6,10,8,3,6,4,Game Developer,3,3
4,3,7,6,6,5,Game Developer,2,3
4,5,8,10,2,10,Cybersecurity Analyst,7,4
9,7,4,1,8,3,Cybersecurity Analyst,5,1
2,1,7,10,6,7,Mobile App Developer,3,3
10,5,7,1,6,4,Web Developer,1,2
2,9,3,6,5,5,Cloud Engineer,3,2
3,9,2,2,4,1,Game Developer,6,1
8,7,10,7,2,7,Mobile App Developer,4,2
9,6,5,6,8,4,Mobile App Developer,6,2
7,5,9,8,10,7,Cloud Engineer,5,5
1,8,6,4,2,6,Cloud Engineer,3,3
10,7,8,5,7,6,Software Engineer,4,2
5,4,5,5,10,4,Game Developer,3,2
9,3,5,9,8,6,AI Engineer,1,3
1,3,8,4,10,6,UI/UX Designer,5,2
4,2,8,2,10,4,AI Engineer,2,2
1,6,1,1,5,1,Web Developer,3,2
7,10,7,6,6,6,Software Engineer,4,4
5,7,8,8,9,8,Game Developer,5,4
6,6,9,2,5,6,Web Developer,1,1
8,1,2,9,10,6,UI/UX Designer,5,2
6,10,3,9,8,6,Software Engineer,3,3
2,7,8,10,10,8,Cybersecurity Analyst,6,4
9,6,2,4,5,3,Web Developer,3,3
8,4,1,5,4,2,Game Developer,1,2
8,5,5,2,10,4,Data Scientist,4,3
2,4,1,9,7,4,Game Developer,3,2
6,8,5,1,6,2,UI/UX Designer,3,2
8,7,8,10,7,10,Web Developer,1,2
2,9,9,2,6,6,Mobile App Developer,3,2
10,1,3,2,8,1,Data Scientist,3,4
9,10,7,8,3,6,Mobile App Developer,4,3
9,7,1,8,10,4,Software Engineer,3,1
1,8,6,2,7,3,Mobile App Developer,5,4
8,10,10,2,8,7,Mobile App Developer,3,1
10,10,10,7,4,7,Cybersecurity Analyst,4,3
4,3,7,4,3,5,Data Scientist,6,4
8,6,2,2,3,2,Cloud Engineer,3,3
2,3,7,3,6,5,Web Developer,6,4
10,5,5,10,2,6,UI/UX Designer,4,3
4,3,9,8,2,7,UI/UX Designer,1,3
4,5,8,5,7,7,Web Developer,3,2
7,4,7,9,7,7,Cybersecurity Analyst,5,3
9,7,2,2,2,2,AI Engineer,7,3
9,6,1,9,9,4,Cybersecurity Analyst,5,2
8,2,2,3,7,3,System Administrator,4,4
7,4,6,6,10,6,UI/UX Designer,2,2
5,6,8,3,2,5,System Administrator,4,2
8,10,4,3,4,2,Data Scientist,5,3
10,9,9,8,2,7,Software Engineer,4,2
10,10,9,5,1,8,System Administrator,6,4
2,7,3,5,1,4,Software Engineer,3,4
7,5,10,2,6,5,Cloud Engineer,3,2
4,3,2,9,3,5,System Administrator,4,2
7,7,5,8,6,7,Cybersecurity Analyst,2,4
5,9,5,8,10,6,Web Developer,1,3
3,10,8,8,7,7,Cybersecurity Analyst,5,2
7,10,1,5,1,4,UI/UX Designer,2,3
5,6,1,3,3,3,Cloud Engineer,4,3
9,8,8,5,8,6,Data Scientist,2,1
1,2,3,6,8,5,UI/UX Designer,3,4
5,10,8,3,7,5,Game Developer,4,3
8,1,3,5,7,4,Mobile App Developer,1,2
1,3,4,2,6,4,Game Developer,2,3
10,7,9,10,3,8,Mobile App Developer,2,5
10,2,7,5,1,5,Mobile App Developer,4,2
1,3,5,10,3,7,Game Developer,4,1
4,6,2,2,6,2,AI Engineer,1,4
9,8,9,5,6,6,Game Developer,1,2
3,8,9,10,1,8,Cloud Engineer,1,2
10,9,7,3,7,6,UI/UX Designer,2,3
4,4,3,9,4,5,Cybersecurity Analyst,5,2
1,7,10,1,7,5,Data Scientist,4,3
2,7,5,9,4,7,UI/UX Designer,3,3
4,8,5,9,4,7,Mobile App Developer,3,3
9,6,9,2,2,6,AI Engineer,8,2
7,9,6,3,9,4,Data Scientist,2,2
8,4,8,9,1,8,Data Scientist,3,4
7,4,1,8,5,5,Mobile App Developer,3,2
4,9,4,9,7,6,Cybersecurity Analyst,3,3
8,7,5,5,7,6,Game Developer,4,3
6,2,4,9,5,7,Data Scientist,5,1
2,4,2,1,6,1,Cloud Engineer,7,1
1,9,5,4,2,3,Cloud Engineer,4,4
9,10,6,3,2,4,System Administrator,2,2
7,3,5,4,7,3,Mobile App Developer,7,3
3,7,8,3,6,5,Data Scientist,4,2
5,4,1,8,3,3,Cloud Engineer,2,2
2,6,4,8,10,7,Web Developer,4,4
6,1,4,10,8,6,UI/UX Designer,2,3
9,10,9,4,4,6,Web Developer,3,3
4,6,6,7,10,7,Game Developer,4,1
7,6,3,7,1,6,Cybersecurity Analyst,2,1
4,8,10,4,8,7,Web Developer,3,2
8,5,6,8,9,8,Data Scientist,2,3
7,6,4,4,4,3,Software Engineer,2,3
1,4,9,4,6,7,UI/UX Designer,1,4
3,1,7,2,10,5,AI Engineer,2,3
4,1,7,7,9,6,Game Developer,6,3
8,10,2,2,7,3,AI Engineer,2,4
9,4,8,10,2,10,System Administrator,4,3
1,8,8,3,3,4,Game Developer,3,4
7,5,8,7,1,6,Software Engineer,4,3
9,10,1,3,9,1,Cloud Engineer,4,4
9,3,6,7,7,5,Game Developer,3,3
3,7,2,8,7,6,AI Engineer,4,3
9,5,2,6,6,3,Mobile App Developer,2,3
1,2,7,3,3,5,Software Engineer,7,1
6,9,9,4,2,5,Software Engineer,3,1
2,10,3,7,10,6,Data Scientist,3,3
7,8,6,7,8,5,Game Developer,3,3
9,3,1,5,2,4,AI Engineer,2,3
5,1,6,10,5,7,Web Developer,4,4
1,4,7,4,4,4,UI/UX Designer,6,4
6,3,6,9,9,7,Mobile App Developer,3,1
2,1,4,6,1,6,Web Developer,4,3
4,5,4,2,10,4,UI/UX Designer,5,4
1,10,2,4,6,4,UI/UX Designer,2,4
9,2,2,4,2,3,AI Engineer,3,1
4,7,3,5,6,3,Mobile App Developer,3,4
3,8,2,4,2,2,Data Scientist,2,2
4,7,2,3,7,2,Mobile App Developer,4,3
9,4,6,6,9,6,Mobile App Developer,1,2
10,6,1,9,6,4,Cloud Engineer,3,2
9,3,8,9,7,9,Data Scientist,2,2
9,5,7,1,2,5,Web Developer,5,1
8,10,8,1,2,4,Cybersecurity Analyst,3,3
9,3,4,2,10,2,Mobile App Developer,4,2
9,2,10,9,2,10,Data Scientist,3,3
9,9,6,6,2,6,System Administrator,1,3
2,8,4,2,4,3,Cloud Engineer,5,3
6,6,2,8,9,4,Cybersecurity Analyst,3,2
4,10,6,1,6,3,Software Engineer,2,3
3,5,2,9,9,4,UI/UX Designer,5,4
6,10,5,3,1,3,AI Engineer,3,4
6,6,7,8,9,6,System Administrator,4,2
2,3,10,8,10,8,System Administrator,3,4
3,9,8,4,7,7,Mobile App Developer,4,3
10,2,3,9,8,5,Cybersecurity Analyst,3,2
8,4,7,2,7,4,Game Developer,3,3
5,3,4,2,8,4,Mobile App Developer,4,2
2,6,9,10,4,10,System Administrator,4,1
8,3,1,3,6,1,Game Developer,4,2
1,3,1,8,5,4,Cybersecurity Analyst,3,4
4,9,8,10,7,10,Cloud Engineer,4,3
6,1,2,3,6,2,AI Engineer,3,1
1,4,4,1,2,2,Cloud Engineer,3,3
1,8,7,9,10,8,AI Engineer,6,2
8,5,9,7,3,9,Cloud Engineer,4,3
2,8,6,8,7,7,UI/UX Designer,3,3
5,2,9,1,8,5,AI Engineer,3,3
2,4,2,5,5,2,Software Engineer,6,3
8,4,2,5,4,4,UI/UX Designer,4,3
9,7,9,3,4,6,Game Developer,5,2
3,2,6,10,9,9,Game Developer,4,3
8,10,10,7,10,8,UI/UX Designer,4,3
2,9,7,3,8,4,Cloud Engineer,3,3
5,8,5,2,2,3,Web Developer,6,3
4,8,1,10,5,6,Data Scientist,2,4
4,1,6,4,4,4,Cybersecurity Analyst,4,3
1,5,5,6,6,6,Game Developer,6,2
10,2,7,4,9,4,Data Scientist,1,2
9,5,8,9,9,9,Cybersecurity Analyst,3,4
7,6,5,2,10,2,Cybersecurity Analyst,2,2
6,6,6,6,1,7,Mobile App Developer,3,3
4,10,5,10,7,8,UI/UX Designer,3,2
5,6,10,8,4,10,AI Engineer,5,2
10,8,10,8,8,9,AI Engineer,5,3
3,8,9,8,3,9,Cloud Engineer,3,3
2,1,6,4,5,5,UI/UX Designer,5,5
10,1,1,2,2,1,System Administrator,4,4
6,4,6,5,9,5,Game Developer,3,3
5,8,8,2,2,6,Game Developer,4,2
6,3,6,3,8,5,AI Engineer,2,2
1,5,9,7,3,7,UI/UX Designer,3,3
10,10,1,6,8,3,Cloud Engineer,4,1
5,8,10,5,3,7,Game Developer,1,2
6,2,1,3,3,3,AI Engineer,3,4
5,7,7,1,6,4,Data Scientist,5,3
1,5,8,6,9,7,Cloud Engineer,5,3
10,10,7,3,3,4,Game Developer,1,1
9,1,4,2,2,3,AI Engineer,4,1
1,10,8,7,7,8,Cloud Engineer,2,3
2,1,5,5,2,4,Cybersecurity Analyst,1,2
3,6,7,10,6,8,Game Developer,5,4
5,4,7,2,7,4,Web Developer,1,3
9,10,7,1,10,3,System Administrator,7,2
6,1,1,5,7,2,UI/UX Designer,2,2
5,8,10,2,4,5,UI/UX Designer,3,1
2,6,9,4,3,5,Web Developer,3,4
1,5,10,1,10,5,Game Developer,3,3
1,6,5,10,5,8,Game Developer,4,3
1,2,6,4,4,4,Cloud Engineer,1,3
7,8,4,7,2,6,Data Scientist,2,3
1,9,10,6,2,9,Cloud Engineer,3,4
4,9,2,6,1,5,Cybersecurity Analyst,4,3
3,9,4,5,2,4,AI Engineer,3,3
3,5,4,9,4,6,UI/UX Designer,3,1
8,9,8,6,7,7,Web Developer,1,2
7,8,5,6,8,4,Data Scientist,2,2
4,6,2,2,6,2,Game Developer,4,2
9,6,3,10,5,6,Cybersecurity Analyst,5,2
9,10,3,9,5,5,Mobile App Developer,4,3
5,4,7,9,4,7,Game Developer,5,4
8,6,5,1,10,4,UI/UX Designer,5,3
2,10,3,1,8,3,Web Developer,3,3
9,1,9,7,8,9,AI Engineer,5,2
7,6,1,10,5,6,Game Developer,4,2
1,5,6,10,5,9,AI Engineer,3,2
10,2,4,3,6,3,System Administrator,4,3
7,7,4,7,10,6,UI/UX Designer,4,4
4,5,1,9,3,6,Mobile App Developer,4,4
2,1,6,7,9,6,UI/UX Designer,5,3
1,5,1,2,3,1,AI Engineer,2,1
4,9,2,1,3,1,Game Developer,7,2
7,9,9,4,9,5,System Administrator,5,3
3,9,3,6,1,3,Web Developer,4,2
6,9,8,9,1,8,AI Engineer,6,3
7,4,7,1,4,4,Software Engineer,2,2
3,7,4,1,9,3,AI Engineer,5,1
6,7,8,7,7,6,AI Engineer,4,3
4,10,2,5,4,4,AI Engineer,2,3
5,7,6,7,2,6,Cybersecurity Analyst,4,3
5,1,3,5,3,5,Cloud Engineer,4,3
8,6,5,9,10,6,AI Engineer,4,2
7,1,5,1,10,4,Cloud Engineer,5,3
8,6,1,4,7,1,Game Developer,3,3
3,8,4,3,6,3,Cybersecurity Analyst,3,4
4,5,8,8,1,7,UI/UX Designer,1,2
7,1,3,3,7,2,Cybersecurity Analyst,4,2
3,7,3,3,8,2,Data Scientist,3,2
1,8,2,1,1,2,AI Engineer,4,4
10,10,5,8,9,7,UI/UX Designer,5,4
5,2,4,1,2,2,Game Developer,2,3
9,3,5,7,6,7,UI/UX Designer,3,2
2,7,5,4,1,4,Web Developer,2,2
9,8,2,9,1,4,Mobile App Developer,3,2
7,9,8,5,6,5,Cloud Engineer,4,2
10,10,7,8,1,7,Data Scientist,5,2
8,4,10,1,9,5,Cybersecurity Analyst,6,3
6,1,4,7,1,4,Mobile App Developer,4,4
3,8,3,6,6,5,Game Developer,4,2
6,5,2,6,2,4,Software Engineer,4,1
1,9,6,3,6,5,System Administrator,4,1
2,1,3,7,6,4,UI/UX Designer,2,3
2,5,5,9,9,6,Mobile App Developer,2,2
5,8,5,7,5,5,Cloud Engineer,2,3
6,10,2,1,1,1,Mobile App Developer,5,3
8,9,9,2,5,5,System Administrator,4,5
2,6,2,4,6,3,Data Scientist,3,3
4,10,7,7,9,8,Data Scientist,3,3
10,5,5,10,7,8,Mobile App Developer,4,3
4,3,6,7,1,5,Mobile App Developer,8,2
10,4,5,7,10,6,Game Developer,2,2
1,9,6,2,1,3,Software Engineer,3,3
4,7,3,1,2,3,Software Engineer,3,3
1,9,5,3,2,5,Data Scientist,4,2
5,5,3,7,10,4,Cybersecurity Analyst,1,1
4,3,5,3,2,5,System Administrator,3,3
6,3,10,9,7,10,Software Engineer,2,2
1,9,3,3,2,3,Web Developer,3,4
2,1,2,8,7,6,Data Scientist,5,2
7,3,5,2,7,4,UI/UX Designer,4,2
4,3,1,3,9,3,AI Engineer,4,4
7,7,10,6,9,9,Software Engineer,7,4
7,2,10,8,7,10,Cloud Engineer,3,2
4,10,5,9,5,7,Game Developer,3,2
7,9,1,7,4,5,Game Developer,2,5
2,1,10,7,3,7,AI Engineer,4,3
2,1,7,9,3,8,System Administrator,3,2
4,3,3,5,5,5,Cybersecurity Analyst,4,1
8,10,5,7,7,6,Game Developer,3,3
3,8,8,3,9,6,Cybersecurity Analyst,2,2
7,1,8,6,10,8,Game Developer,4,4
3,10,7,4,6,6,System Administrator,3,4
5,4,6,1,6,2,System Administrator,6,2
8,6,7,8,7,6,AI Engineer,6,3
9,9,6,8,5,6,Cybersecurity Analyst,4,4
1,7,8,9,4,9,Mobile App Developer,3,3
10,1,3,10,8,5,Data Scientist,2,4
2,10,7,9,3,8,Game Developer,3,4
5,1,4,10,3,6,UI/UX Designer,4,1
3,7,10,5,10,6,Cloud Engineer,4,2
4,2,7,2,9,5,UI/UX Designer,4,2
6,6,4,2,3,4,Data Scientist,4,3
8,2,9,2,7,6,Data Scientist,4,2
2,10,4,8,3,7,Cloud Engineer,4,4
6,2,4,8,8,5,Cloud Engineer,4,3
3,7,9,2,6,4,Cloud Engineer,5,3
5,10,7,6,3,5,UI/UX Designer,1,2
4,3,1,8,4,4,Software Engineer,4,1
10,3,7,5,3,7,Web Developer,4,3
1,6,3,3,3,4,UI/UX Designer,3,2
5,3,3,6,10,3,Web Developer,2,3
5,3,3,4,1,4,UI/UX Designer,4,2
5,10,5,7,6,7,Cybersecurity Analyst,2,2
2,7,6,7,9,6,System Administrator,4,1
7,9,8,7,8,7,Data Scientist,4,1
10,2,6,8,4,6,AI Engineer,4,2
9,5,1,2,9,1,System Administrator,2,5
5,2,1,10,4,4,AI Engineer,7,3
2,1,2,10,10,6,Web Developer,5,1
7,3,5,10,4,6,System Administrator,3,3
6,1,3,8,10,4,Data Scientist,5,3
4,3,7,9,4,8,Cloud Engineer,3,2
7,10,6,6,3,5,Web Developer,1,1
3,8,2,9,3,4,Game Developer,4,3
5,8,4,5,2,4,AI Engineer,4,1
7,4,5,8,8,6,Mobile App Developer,4,2
10,2,3,10,9,5,Game Developer,4,2
